Entered file!
Imports done!
*** RUN *** 
chain_3d
** Loading results csv
*** Analysing case 0
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.2, 'chain_pegasus_chain_entities_in_source': 0.7, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.4, 'chain_gold_precision_source': 0.5714285714285714, 'chain_recall_target': 0.2857142857142857, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.7142857142857143, 'chain_pegasus_precision_source': 0.5714285714285714, 'chain_precision_target': 0.42857142857142855, 'chain_f1_target': 0.34285714285714286, 'chain_f1_pegasus_chain_and_sum': 0.5128205128205129}
*** Analysing case 12
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.2857142857142857, 'chain_pegasus_chain_entities_in_source': 0.7142857142857143, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.42857142857142855, 'chain_gold_precision_source': 0.6, 'chain_recall_target': 0.0, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.75, 'chain_pegasus_precision_source': 0.75, 'chain_precision_target': 0.0, 'chain_f1_target': 0, 'chain_f1_pegasus_chain_and_sum': 0.5454545454545454}
*** Analysing case 13
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.42857142857142855, 'chain_pegasus_chain_entities_in_source': 0.7142857142857143, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.42857142857142855, 'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.3333333333333333, 'chain_pegasus_precision_source': 0.75, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.3333333333333333, 'chain_f1_pegasus_chain_and_sum': 0.375}
*** Analysing case 14
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.3333333333333333, 'chain_pegasus_chain_entities_in_source': 0.6666666666666666, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.6666666666666666, 'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.16666666666666666, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.6666666666666666, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.2222222222222222, 'chain_f1_pegasus_chain_and_sum': 0.6666666666666666}
*** Analysing case 15
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.0, 'chain_pegasus_chain_entities_in_source': 0.4, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.6, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.5, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.3, 'chain_pegasus_precision_source': 0.6, 'chain_precision_target': 0.1, 'chain_f1_target': 0.16666666666666669, 'chain_f1_pegasus_chain_and_sum': 0.4}
*** Analysing case 16
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.5, 'chain_pegasus_chain_entities_in_source': 0.75, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.5, 'chain_gold_precision_source': 0.25, 'chain_recall_target': 0.25, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.2857142857142857, 'chain_pegasus_precision_source': 0.42857142857142855, 'chain_precision_target': 0.2857142857142857, 'chain_f1_target': 0.26666666666666666, 'chain_f1_pegasus_chain_and_sum': 0.36363636363636365}
*** Analysing case 17
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.6, 'chain_pegasus_chain_entities_in_source': 0.6, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.2, 'chain_gold_precision_source': 0.21052631578947367, 'chain_recall_target': 0.05263157894736842, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.16666666666666666, 'chain_pegasus_precision_source': 0.8333333333333334, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.09090909090909091, 'chain_f1_pegasus_chain_and_sum': 0.1818181818181818}
*** Analysing case 18
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.4, 'chain_pegasus_chain_entities_in_source': 0.8, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.6, 'chain_gold_precision_source': 0.45454545454545453, 'chain_recall_target': 0.18181818181818182, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.5, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.25, 'chain_f1_target': 0.2105263157894737, 'chain_f1_pegasus_chain_and_sum': 0.5454545454545454}
*** Analysing case 19
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.0, 'chain_pegasus_chain_entities_in_source': 1.0, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.0, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.25, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.0, 'chain_pegasus_precision_source': 0.75, 'chain_precision_target': 0.25, 'chain_f1_target': 0.25, 'chain_f1_pegasus_chain_and_sum': 0}
*** Analysing case 20
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.375, 'chain_pegasus_chain_entities_in_source': 0.75, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.25, 'chain_gold_precision_source': 0.5384615384615384, 'chain_recall_target': 0.15384615384615385, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.4, 'chain_pegasus_precision_source': 0.6, 'chain_precision_target': 0.4, 'chain_f1_target': 0.2222222222222222, 'chain_f1_pegasus_chain_and_sum': 0.3076923076923077}
*** Analysing case 21
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.3333333333333333, 'chain_pegasus_chain_entities_in_source': 0.6666666666666666, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.3333333333333333, 'chain_gold_precision_source': 0.4, 'chain_recall_target': 0.0, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.6, 'chain_pegasus_precision_source': 0.4, 'chain_precision_target': 0.0, 'chain_f1_target': 0, 'chain_f1_pegasus_chain_and_sum': 0.42857142857142855}
*** Analysing case 22
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.0, 'chain_pegasus_chain_entities_in_source': 0.0, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.0, 'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.5, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.0, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.5, 'chain_f1_target': 0.5, 'chain_f1_pegasus_chain_and_sum': 0}
*** Analysing case 23
{'malformed_chain': 1, 'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.16666666666666666, 'chain_pegasus_precision_source': 0.8333333333333334, 'chain_precision_target': 0.08333333333333333, 'chain_f1_target': 0.1111111111111111}
*** Analysing case 24
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.16666666666666666, 'chain_pegasus_chain_entities_in_source': 0.5, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.6666666666666666, 'chain_gold_precision_source': 1.0, 'chain_recall_target': 1.0, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.8, 'chain_pegasus_precision_source': 0.4, 'chain_precision_target': 0.2, 'chain_f1_target': 0.33333333333333337, 'chain_f1_pegasus_chain_and_sum': 0.7272727272727272}
*** Analysing case 25
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.3333333333333333, 'chain_pegasus_chain_entities_in_source': 0.8333333333333334, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.16666666666666666, 'chain_gold_precision_source': 0.5714285714285714, 'chain_recall_target': 0.14285714285714285, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.1111111111111111, 'chain_pegasus_precision_source': 0.8888888888888888, 'chain_precision_target': 0.1111111111111111, 'chain_f1_target': 0.125, 'chain_f1_pegasus_chain_and_sum': 0.13333333333333333}
*** Analysing case 26
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.375, 'chain_pegasus_chain_entities_in_source': 0.875, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.5, 'chain_gold_precision_source': 0.5714285714285714, 'chain_recall_target': 0.14285714285714285, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.4166666666666667, 'chain_pegasus_precision_source': 0.75, 'chain_precision_target': 0.08333333333333333, 'chain_f1_target': 0.10526315789473685, 'chain_f1_pegasus_chain_and_sum': 0.45454545454545453}
*** Analysing case 27
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.4, 'chain_pegasus_chain_entities_in_source': 0.8, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.4, 'chain_gold_precision_source': 0.25, 'chain_recall_target': 0.08333333333333333, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.375, 'chain_pegasus_precision_source': 0.75, 'chain_precision_target': 0.125, 'chain_f1_target': 0.1, 'chain_f1_pegasus_chain_and_sum': 0.38709677419354843}
*** Analysing case 28
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.6, 'chain_pegasus_chain_entities_in_source': 0.8, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.4, 'chain_gold_precision_source': 0.5714285714285714, 'chain_recall_target': 0.0, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.3333333333333333, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.0, 'chain_f1_target': 0, 'chain_f1_pegasus_chain_and_sum': 0.3636363636363636}
*** Analysing case 29
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.0, 'chain_pegasus_chain_entities_in_source': 1.0, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.0, 'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.16666666666666666, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.0, 'chain_pegasus_precision_source': 0.9, 'chain_precision_target': 0.1, 'chain_f1_target': 0.125, 'chain_f1_pegasus_chain_and_sum': 0}
*** Analysing case 30
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.0, 'chain_pegasus_chain_entities_in_source': 0.6666666666666666, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.16666666666666666, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.0, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.2, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.0, 'chain_f1_target': 0, 'chain_f1_pegasus_chain_and_sum': 0.1818181818181818}
*** Analysing case 31
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.2, 'chain_pegasus_chain_entities_in_source': 0.8, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.0, 'chain_gold_precision_source': 0.0, 'chain_recall_target': 0.0, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.0, 'chain_pegasus_precision_source': 0.4, 'chain_precision_target': 0.0, 'chain_f1_target': 0, 'chain_f1_pegasus_chain_and_sum': 0}
*** Analysing case 32
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.0, 'chain_pegasus_chain_entities_in_source': 1.0, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.4, 'chain_gold_precision_source': 0.2, 'chain_recall_target': 0.2, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.14285714285714285, 'chain_pegasus_precision_source': 0.7142857142857143, 'chain_precision_target': 0.07142857142857142, 'chain_f1_target': 0.10526315789473682, 'chain_f1_pegasus_chain_and_sum': 0.21052631578947364}
*** Analysing case 33
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.25, 'chain_pegasus_chain_entities_in_source': 0.75, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.375, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.25, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.42857142857142855, 'chain_pegasus_precision_source': 0.7142857142857143, 'chain_precision_target': 0.2857142857142857, 'chain_f1_target': 0.26666666666666666, 'chain_f1_pegasus_chain_and_sum': 0.39999999999999997}
*** Analysing case 34
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 1.0, 'chain_pegasus_chain_entities_in_source': 1.0, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.0, 'chain_gold_precision_source': 0.6, 'chain_recall_target': 0.2, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.0, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.14285714285714285, 'chain_f1_target': 0.16666666666666666, 'chain_f1_pegasus_chain_and_sum': 0}
*** Analysing case 35
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.0, 'chain_pegasus_chain_entities_in_source': 0.0, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.0, 'chain_gold_precision_source': 0.7142857142857143, 'chain_recall_target': 0.42857142857142855, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.0, 'chain_pegasus_precision_source': 0.8571428571428571, 'chain_precision_target': 0.5714285714285714, 'chain_f1_target': 0.48979591836734687, 'chain_f1_pegasus_chain_and_sum': 0}
*** Analysing case 36
{'malformed_chain': 1, 'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.16666666666666666, 'chain_pegasus_precision_source': 0.5555555555555556, 'chain_precision_target': 0.1111111111111111, 'chain_f1_target': 0.13333333333333333}
*** Analysing case 37
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.0, 'chain_pegasus_chain_entities_in_source': 0.8571428571428571, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.2857142857142857, 'chain_gold_precision_source': 0.0, 'chain_recall_target': 0.0, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.2222222222222222, 'chain_pegasus_precision_source': 0.7777777777777778, 'chain_precision_target': 0.0, 'chain_f1_target': 0, 'chain_f1_pegasus_chain_and_sum': 0.25}
*** Analysing case 38
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.0, 'chain_pegasus_chain_entities_in_source': 0.8333333333333334, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.5, 'chain_gold_precision_source': 0.0, 'chain_recall_target': 0.0, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.3333333333333333, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.0, 'chain_f1_target': 0, 'chain_f1_pegasus_chain_and_sum': 0.4}
*** Analysing case 39
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.16666666666666666, 'chain_pegasus_chain_entities_in_source': 1.0, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.5, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.1, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.5384615384615384, 'chain_pegasus_precision_source': 0.8461538461538461, 'chain_precision_target': 0.38461538461538464, 'chain_f1_target': 0.15873015873015872, 'chain_f1_pegasus_chain_and_sum': 0.5185185185185186}
*** Analysing case 40
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.6, 'chain_pegasus_chain_entities_in_source': 0.8, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.4, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.125, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.2857142857142857, 'chain_pegasus_precision_source': 0.7142857142857143, 'chain_precision_target': 0.14285714285714285, 'chain_f1_target': 0.13333333333333333, 'chain_f1_pegasus_chain_and_sum': 0.3333333333333333}
*** Analysing case 41
{'malformed_chain': 0, 'chain_pegasus_chain_entities_in_gold': 0.42857142857142855, 'chain_pegasus_chain_entities_in_source': 0.8571428571428571, 'chain_pegasus_chain_entities_in_pegasus_summary': 0.14285714285714285, 'chain_gold_precision_source': 0.8571428571428571, 'chain_recall_target': 0.0, 'chain_pegasus_sum_entities_in_pegasus_chain': 0.08333333333333333, 'chain_pegasus_precision_source': 0.5833333333333334, 'chain_precision_target': 0.0, 'chain_f1_target': 0, 'chain_f1_pegasus_chain_and_sum': 0.10526315789473685}
*** Analysing case 42
