Entered file!
Imports done!
*** RUN *** 
chain_4d
** Loading results csv
*** Analysing case 0
*** Analysing case 69
{'malformed_chain': 0, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.4166666666666667, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.5555555555555556, 'chain_f1_target': 0.4761904761904762}
*** Analysing case 70
{'malformed_chain': 0, 'chain_gold_precision_source': 0.5714285714285714, 'chain_recall_target': 0.35714285714285715, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.46153846153846156, 'chain_f1_target': 0.40268456375838935}
*** Analysing case 71
{'malformed_chain': 0, 'chain_gold_precision_source': 0.25, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.9090909090909091, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 72
{'malformed_chain': 0, 'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.125, 'chain_f1_target': 0.18181818181818182}
*** Analysing case 73
{'malformed_chain': 0, 'chain_gold_precision_source': 0.42105263157894735, 'chain_recall_target': 0.21052631578947367, 'chain_pegasus_precision_source': 0.8, 'chain_precision_target': 0.6, 'chain_f1_target': 0.3116883116883116}
*** Analysing case 74
{'malformed_chain': 0, 'chain_gold_precision_source': 0.42857142857142855, 'chain_recall_target': 0.42857142857142855, 'chain_pegasus_precision_source': 0.9, 'chain_precision_target': 0.5, 'chain_f1_target': 0.4615384615384615}
*** Analysing case 75
{'malformed_chain': 0, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.8571428571428571, 'chain_precision_target': 0.2857142857142857, 'chain_f1_target': 0.30769230769230765}
*** Analysing case 76
{'malformed_chain': 0, 'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.5714285714285714, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 77
{'malformed_chain': 0, 'chain_gold_precision_source': 1.0, 'chain_recall_target': 0.7142857142857143, 'chain_pegasus_precision_source': 0.7, 'chain_precision_target': 0.5, 'chain_f1_target': 0.588235294117647}
*** Analysing case 78
